time,description,link,price,title
2018-02-26 15:59:00,"Brand New, Factory Sealed  Truss Pro Clamp O-Clamp

Have more then one if you need.
$15 in cash (for each unit)
Text me please at  show contact info



Truss Heavy Duty O Clamp 

M10 Bolt Max Weight 1000lbs. (500 Kgs), Unit Weight 1lbs, Pro Aluminum, 

CONTACT US for more info, product videos, and product reviews.


uplight, up light, up lighting, uplighting, lighting, moving head, led, dmx, dmx cable, xlr, spot, strobe, snow, speaker, subwoofer, jbl, dj, audio, pro, sound, pa, stx, crown, prx, mrx, audio, lighting, light, sound, pa, video, led, moving head, speaker, cable, xlr, rcf, screen, madrix, mixer, controller, midi, monitors, microphone, flash, strobe, cd, tractor, console, serato, numark, jbl, m-audio, Pro, FireWire, Microphone, fog, haze, cool, Studio Recording Equipment, DJ Equipment, Music Instruments, Pro Audio Equipment, Stereo Systems, Stage Lighting, Pioneer, Numark, Gemini, JBL, Yamaha, Line 6, Digitech, Casio, BOSS, Zoom, Shure, Senheiser, Samson, Roland, PreSonus, Native Instruments, Mackie, M-Audio, Korg, Focusrite, Blue Microphones, Crown Amplifiers, AKG, AKAI, Behringer, live sound equipment, guitars, drums, keyboards, dj equipment nyc, musical instruments, dj equipment brooklyn, sound systems, mic preamp, protools, roland keyboard, studio headphones, fender guitar, studio monitors, midi interface, keyboard stand, usb audio interface, electric guitar, audio interface, pro tools, mackie, music gear, drum sets, amplifiers, microphones, speakers, music software, dj lighting, piano keyboards, music instruments, denon, pioneer, vestax, m-audio, computer dj, tc electronic, tc helicon, korg, audio mixers, audio cables, install sound equipment, pro audio, pro audio gear, Pro Audio Gear NYC, live sound equipment, NY, NYC, hk audio, stage light, theater light, dmx controller, LED display, LED curtain, Moving heads, led moving heads, led par, Co2 jet, Cannon Co2 gun, Co2 confetti, led, led strip, fog fluid, laser, USB DMX, club lighting, LED screen, subwoofers, speakers, light for bar, American dj light, chauvet, elation, martin, RGB LED, party light, RGBW, strobe light, foam machine, snow machine, Dry Ice, bubble machine, video screen, pa, rcf, jbl vertec, serato, tractor, numark, turntable, qsc, vestax, rane, cd mp3 players, graphic equalizers, powered speakers, lighting truss, wireless mic, lighting cable, wireless mic systems, in ear monitors, electronic drum kit, balanced cables, di, rack case, NYC, NY, Brooklyn, Queens, elation, controller, console, dmx512, dmx 512, chauvet, TRUSS, GLOBAL TRUSS, TRUSST, TRUSS CLAMP    ",https://newyork.craigslist.org/lgi/for/d/truss-pro-clamp-clamp-heavy/6498087215.html,15.0,Truss Pro Clamp O-Clamp Heavy duty clamp | Global Truss | Trusst
2018-02-26 15:58:00,"led Matrix Blinder 16x30w RGB LED Matrix light COB Led Blinder 4x4

Have more then one if you need.
$250 in cash (for each unit)
Text me please at  show contact info


*Voltage: AC100/240V, 50/60Hz  
*Light source: 16x 30W RGB 3IN1 COB LED 
*Color mixing :RGB color mixing 
*Beam angle:wash effect 35°  
*Strobe:0-16Hz, from slow to fast, adjusting 
*Electronic dimmer from 0 to 100%                              
*Protection class:no waterproof 
*Working temperature:-20-40degree 
*Housing material:aluminum 
*Cooling:Fan cooling 
*Control mode: Auto, Master/Slave, sound  active , DMX512 signal 
*DMX channels:6/24/48channels,optional 
*LCD display 
*Data out/in:3 or 5 pin XLR-connection sockets
*carton package Size:47.5*28*45cm 
*light's net weight:10kg 


uplight, up light, up lighting, uplighting, lighting, moving head, led, dmx, dmx cable, xlr, spot, strobe, snow, speaker, subwoofer, jbl, dj, audio, pro, sound, pa, stx, crown, prx, mrx, audio, lighting, light, sound, pa, video, led, moving head, speaker, cable, xlr, rcf, screen, madrix, mixer, controller, midi, monitors, microphone, flash, strobe, cd, tractor, console, serato, numark, jbl, m-audio, Pro, FireWire, Microphone, fog, haze, cool, Studio Recording Equipment, DJ Equipment, Music Instruments, Pro Audio Equipment, Stereo Systems, Stage Lighting, Pioneer, Numark, Gemini, JBL, Yamaha, Line 6, Digitech, Casio, BOSS, Zoom, Shure, Senheiser, Samson, Roland, PreSonus, Native Instruments, Mackie, M-Audio, Korg, Focusrite, Blue Microphones, Crown Amplifiers, AKG, AKAI, Behringer, live sound equipment, guitars, drums, keyboards, dj equipment nyc, musical instruments, dj equipment brooklyn, sound systems, mic preamp, protools, roland keyboard, studio headphones, fender guitar, studio monitors, midi interface, keyboard stand, usb audio interface, electric guitar, audio interface, pro tools, mackie, music gear, drum sets, amplifiers, microphones, speakers, music software, dj lighting, piano keyboards, music instruments, denon, pioneer, vestax, m-audio, computer dj, tc electronic, tc helicon, korg, audio mixers, audio cables, install sound equipment, pro audio, pro audio gear, Pro Audio Gear NYC, live sound equipment, NY, NYC, hk audio, stage light, theater light, dmx controller, LED display, LED curtain, Moving heads, led moving heads, led par, Co2 jet, Cannon Co2 gun, Co2 confetti, led, led strip, fog fluid, laser, USB DMX, club lighting, LED screen, subwoofers, speakers, light for bar, American dj light, chauvet, elation, martin, RGB LED, party light, RGBW, strobe light, foam machine, snow machine, Dry Ice, bubble machine, video screen, pa, rcf, jbl vertec, serato, tractor, numark, turntable, qsc, vestax, rane, cd mp3 players, graphic equalizers, powered speakers, lighting truss, wireless mic, lighting cable, wireless mic systems, in ear monitors, electronic drum kit, balanced cables, di, rack case, NYC, NY, Brooklyn, Queens, elation, controller, console, dmx512, dmx 512, chauvet    ",https://newyork.craigslist.org/lgi/ele/d/cob-matrix-blinder-light/6498087426.html,250.0,COB MATRIX BLINDER LIGHT | AUDIENCE LIGHT
2018-02-26 15:59:00,"Truss Pro Eye Clamp 2-Inch Wrap Around 

Have more then one if you need.
$15 in cash (for each unit)
Text me please at  show contact info


This professional wrap around style clamp which includes a handy eyebolt is designed for mounting your lighting fixtures and effects weighing up to 1000 lbs. from truss or pipe 1.5 "" to 2 "" in diameter. This is a clamp used specifically in a professional envioronment.

Ideal for mobile DJ's, light riggers and theater stage hands.

uplight, up light, up lighting, uplighting, lighting, moving head, led, dmx, dmx cable, xlr, spot, strobe, snow, speaker, subwoofer, jbl, dj, audio, pro, sound, pa, stx, crown, prx, mrx, audio, lighting, light, sound, pa, video, led, moving head, speaker, cable, xlr, rcf, screen, madrix, mixer, controller, midi, monitors, microphone, flash, strobe, cd, tractor, console, serato, numark, jbl, m-audio, Pro, FireWire, Microphone, fog, haze, cool, Studio Recording Equipment, DJ Equipment, Music Instruments, Pro Audio Equipment, Stereo Systems, Stage Lighting, Pioneer, Numark, Gemini, JBL, Yamaha, Line 6, Digitech, Casio, BOSS, Zoom, Shure, Senheiser, Samson, Roland, PreSonus, Native Instruments, Mackie, M-Audio, Korg, Focusrite, Blue Microphones, Crown Amplifiers, AKG, AKAI, Behringer, live sound equipment, guitars, drums, keyboards, dj equipment nyc, musical instruments, dj equipment brooklyn, sound systems, mic preamp, protools, roland keyboard, studio headphones, fender guitar, studio monitors, midi interface, keyboard stand, usb audio interface, electric guitar, audio interface, pro tools, mackie, music gear, drum sets, amplifiers, microphones, speakers, music software, dj lighting, piano keyboards, music instruments, denon, pioneer, vestax, m-audio, computer dj, tc electronic, tc helicon, korg, audio mixers, audio cables, install sound equipment, pro audio, pro audio gear, Pro Audio Gear NYC, live sound equipment, NY, NYC, hk audio, stage light, theater light, dmx controller, LED display, LED curtain, Moving heads, led moving heads, led par, Co2 jet, Cannon Co2 gun, Co2 confetti, led, led strip, fog fluid, laser, USB DMX, club lighting, LED screen, subwoofers, speakers, light for bar, American dj light, chauvet, elation, martin, RGB LED, party light, RGBW, strobe light, foam machine, snow machine, Dry Ice, bubble machine, video screen, pa, rcf, jbl vertec, serato, tractor, numark, turntable, qsc, vestax, rane, cd mp3 players, graphic equalizers, powered speakers, lighting truss, wireless mic, lighting cable, wireless mic systems, in ear monitors, electronic drum kit, balanced cables, di, rack case, NYC, NY, Brooklyn, Queens, elation, controller, console, dmx512, dmx 512, chauvet, TRUSS, GLOBAL TRUSS, TRUSST, TRUSS CLAMP

",https://newyork.craigslist.org/lgi/for/d/truss-eye-clamp-2-inch-wrap/6498087643.html,15.0,Truss Eye Clamp 2-Inch Wrap Around|GLOBAL TRUSS|TRUSST
2018-02-26 15:59:00,"Comes with flight case which also used as a charger station!
Can make white color by your request.

                          !!!USED!!!

Have more then one if you need.
$1250 in cash (for each unit)
Text me please at  show contact info


135W (9x15w) Works without power for about 8 hours. There a lot of light at the market but we choose best quality to satisfy you! This is a great fixture for any type of production or rentals so you don't have to bring long XLR cables trough the whole facility you don't even need to look for the power. You can take them with you even on the beach.


uplight, up light, up lighting, uplighting, lighting, moving head, led, dmx, dmx cable, xlr, spot, strobe, snow, speaker, subwoofer, jbl, dj, audio, pro, sound, pa, stx, crown, prx, mrx, audio, lighting, light, sound, pa, video, led, moving head, speaker, cable, xlr, rcf, screen, madrix, mixer, controller, midi, monitors, microphone, flash, strobe, cd, tractor, console, serato, numark, jbl, m-audio, Pro, FireWire, Microphone, fog, haze, cool, Studio Recording Equipment, DJ Equipment, Music Instruments, Pro Audio Equipment, Stereo Systems, Stage Lighting, Pioneer, Numark, Gemini, JBL, Yamaha, Line 6, Digitech, Casio, BOSS, Zoom, Shure, Senheiser, Samson, Roland, PreSonus, Native Instruments, Mackie, M-Audio, Korg, Focusrite, Blue Microphones, Crown Amplifiers, AKG, AKAI, Behringer, live sound equipment, guitars, drums, keyboards, dj equipment nyc, musical instruments, dj equipment brooklyn, sound systems, mic preamp, protools, roland keyboard, studio headphones, fender guitar, studio monitors, midi interface, keyboard stand, usb audio interface, electric guitar, audio interface, pro tools, mackie, music gear, drum sets, amplifiers, microphones, speakers, music software, dj lighting, piano keyboards, music instruments, denon, pioneer, vestax, m-audio, computer dj, tc electronic, tc helicon, korg, audio mixers, audio cables, install sound equipment, pro audio, pro audio gear, Pro Audio Gear NYC, live sound equipment, NY, NYC, hk audio, stage light, theater light, dmx controller, LED display, LED curtain, Moving heads, led moving heads, led par, Co2 jet, Cannon Co2 gun, Co2 confetti, led, led strip, fog fluid, laser, USB DMX, club lighting, LED screen, subwoofers, speakers, light for bar, American dj light, chauvet, elation, martin, RGB LED, party light, RGBW, strobe light, foam machine, snow machine, Dry Ice, bubble machine, video screen, pa, rcf, jbl vertec, serato, tractor, numark, turntable, qsc, vestax, rane, cd mp3 players, graphic equalizers, powered speakers, lighting truss, wireless mic, lighting cable, wireless mic systems, in ear monitors, electronic drum kit, balanced cables, di, rack case, NYC, NY, Brooklyn, Queens, elation, controller, console, dmx512, dmx 512, chauvet    ",https://newyork.craigslist.org/brk/ele/d/used-lot-6-wireless-uplight/6498101900.html,1250.0,Used! LOT (6) Wireless Uplight LED PAR (Battery) 135W DMX | RGBWA
2018-02-26 15:59:00,"Brand new Lightweight Portable DJ Lighting Stand w square T-BAR, 9ft Height
Have more then one if you need.
$40 in cash (for each unit)
Text me please at  show contact info


Description

The 9FT T stand is a black, all metal design high quality 9ft Lighting Stand with tripod that features a single square T-bar and supports the hanging bolts included. This is also easy to transport and it can hold up to 50 lbs.

9FT T-bar stand Designed for hanging par cans and pin spots

A lightweight and quick-to-set-up T-bar-style lighting stand with sturdy tripod base
Full extension of 9' lets you raise your lights well over the heads of your audience
Maximun Load Capacity 50 lbs.
Square T-Bar w/ 4 Hanging points
Wide tripod base for maximum stabilty




uplight, up light, up lighting, uplighting, lighting, moving head, led, dmx, dmx cable, xlr, spot, strobe, snow, speaker, subwoofer, jbl, dj, audio, pro, sound, pa, stx, crown, prx, mrx, audio, lighting, light, sound, pa, video, led, moving head, speaker, cable, xlr, rcf, screen, madrix, mixer, controller, midi, monitors, microphone, flash, strobe, cd, tractor, console, serato, numark, jbl, m-audio, Pro, FireWire, Microphone, fog, haze, cool, Studio Recording Equipment, DJ Equipment, Music Instruments, Pro Audio Equipment, Stereo Systems, Stage Lighting, Pioneer, Numark, Gemini, JBL, Yamaha, Line 6, Digitech, Casio, BOSS, Zoom, Shure, Senheiser, Samson, Roland, PreSonus, Native Instruments, Mackie, M-Audio, Korg, Focusrite, Blue Microphones, Crown Amplifiers, AKG, AKAI, Behringer, live sound equipment, guitars, drums, keyboards, dj equipment nyc, musical instruments, dj equipment brooklyn, sound systems, mic preamp, protools, roland keyboard, studio headphones, fender guitar, studio monitors, midi interface, keyboard stand, usb audio interface, electric guitar, audio interface, pro tools, mackie, music gear, drum sets, amplifiers, microphones, speakers, music software, dj lighting, piano keyboards, music instruments, denon, pioneer, vestax, m-audio, computer dj, tc electronic, tc helicon, korg, audio mixers, audio cables, install sound equipment, pro audio, pro audio gear, Pro Audio Gear NYC, live sound equipment, NY, NYC, hk audio, stage light, theater light, dmx controller, LED display, LED curtain, Moving heads, led moving heads, led par, Co2 jet, Cannon Co2 gun, Co2 confetti, led, led strip, fog fluid, laser, USB DMX, club lighting, LED screen, subwoofers, speakers, light for bar, American dj light, chauvet, elation, martin, RGB LED, party light, RGBW, strobe light, foam machine, snow machine, Dry Ice, bubble machine, video screen, pa, rcf, jbl vertec, serato, tractor, numark, turntable, qsc, vestax, rane, cd mp3 players, graphic equalizers, powered speakers, lighting truss, wireless mic, lighting cable, wireless mic systems, in ear monitors, electronic drum kit, balanced cables, di, rack case, NYC, NY, Brooklyn, Queens, elation, controller, console, dmx512, dmx 512, chauvet

",https://newyork.craigslist.org/brk/ele/d/lightweight-portable-dj/6498102237.html,40.0,"Lightweight Portable DJ Lighting Stand w square T-BAR, 9ft Height"
2018-02-26 15:58:00,"MINI WASH 7x10 W QUAD LED Moving Head

70 Watt
Very bright - not gonna get anything better for this price.

Have more then one if you need.
$100 in cash (for each unit)
Text me please at  show contact info


lighting, moving head, led, dmx cable, xlr, spot, strobe, snow, speaker, subwoofer, jbl, dj, audio, pro, sound, pa, stx, crown, prx, mrx, audio, lighting, light, sound, pa, video, led, moving head, speaker, cable, xlr, rcf, screen, madrix, mixer, controller, midi, monitors, microphone, flash, strobe, cd, tractor, console, serato, numark, jbl, m-audio, Pro, FireWire, Microphone, fog, haze, cool, co2, haze, fixture, martin, elation, chauvet, american dj,uplight, up light, up lighting, uplighting, lighting, moving head, led, dmx, dmx cable, xlr, spot, strobe, snow, speaker, subwoofer, jbl, dj, audio, pro, sound, pa, stx, crown, prx, mrx, audio, lighting, light, sound, pa, video, led, moving head, speaker, cable, xlr, rcf, screen, madrix, mixer, controller, midi, monitors, microphone, flash, strobe, cd, tractor, console, serato, numark, jbl, m-audio, Pro, FireWire, Microphone, fog, haze, cool, Studio Recording Equipment, DJ Equipment, Music Instruments, Pro Audio Equipment, Stereo Systems, Stage Lighting, Pioneer, Numark, Gemini, JBL, Yamaha, Line 6, Digitech, Casio, BOSS, Zoom, Shure, Senheiser, Samson, Roland, PreSonus, Native Instruments, Mackie, M-Audio, Korg, Focusrite, Blue Microphones, Crown Amplifiers, AKG, AKAI, Behringer, live sound equipment, guitars, drums, keyboards, dj equipment nyc, musical instruments, dj equipment brooklyn, sound systems, mic preamp, protools, roland keyboard, studio headphones, fender guitar, studio monitors, midi interface, keyboard stand, usb audio interface, electric guitar, audio interface, pro tools, mackie, music gear, drum sets, amplifiers, microphones, speakers, music software, dj lighting, piano keyboards, music instruments, denon, pioneer, vestax, m-audio, computer dj, tc electronic, tc helicon, korg, audio mixers, audio cables, install sound equipment, pro audio, pro audio gear, Pro Audio Gear NYC, live sound equipment, NY, NYC, hk audio, stage light, theater light, dmx controller, LED display, LED curtain, Moving heads, led moving heads, led par, Co2 jet, Cannon Co2 gun, Co2 confetti, led, led strip, fog fluid, laser, USB DMX, club lighting, LED screen, subwoofers, speakers, light for bar, American dj light, chauvet, elation, martin, RGB LED, party light, RGBW, strobe light, foam machine, snow machine, Dry Ice, bubble machine, video screen, pa, rcf, jbl vertec, serato, tractor, numark, turntable, qsc, vestax, rane, cd mp3 players, graphic equalizers, powered speakers, lighting truss, wireless mic, lighting cable, wireless mic systems, in ear monitors, electronic drum kit, balanced cables, di, rack case, NYC, NY, Brooklyn, Queens, elation, controller, console, dmx512, dmx 512, chauvet    ",https://newyork.craigslist.org/brk/ele/d/mini-wash-7x10-quad-led/6498102785.html,100.0,Mini Wash 7x10 W QUAD LED Moving Head (70W) PRO | Chauvet | Elation
2018-02-26 15:57:00,"USED 14ft Lighting Crank Truss Stand

Have more then one if you need.
$125 in cash (for each unit)
Text me please at  show contact info


Description
Eliminate direct lifting and lowering of heavy loads
Affordable crank-up design is priced the same as regular, non-crank, tripod stands
Perfect for live band and mobile DJ applications
Smooth, heavy-duty cranking mechanism
Sturdy, steel construction

Max Vert Load: 220 lbs.
Weight: 50 lbs.

Folds easily to portable size for transport. Smooth, heavy-duty cranking mechanism. Sturdy, steel / aluminum construction. Perfect for live band and mobile DJ applications, Eliminate direct lifting and lowering of heavy loads.

Lighting or Truss Heavy Duty Crank Stands are an integral part of the Truss SQ System for temporarily mounting lights for small to medium sized DJ lighting at any event. With Integrated casters, independent adjustable leg braces and nylon guided leg sliders, all can be used in conjunction with another same-rated stand, & trusses and T-Adapters (sold separately). Each are made with Heavy Duty All-metal components.



uplight, up light, up lighting, uplighting, lighting, moving head, led, dmx, dmx cable, xlr, spot, strobe, snow, speaker, subwoofer, jbl, dj, audio, pro, sound, pa, stx, crown, prx, mrx, audio, lighting, light, sound, pa, video, led, moving head, speaker, cable, xlr, rcf, screen, madrix, mixer, controller, midi, monitors, microphone, flash, strobe, cd, tractor, console, serato, numark, jbl, m-audio, Pro, FireWire, Microphone, fog, haze, cool, Studio Recording Equipment, DJ Equipment, Music Instruments, Pro Audio Equipment, Stereo Systems, Stage Lighting, Pioneer, Numark, Gemini, JBL, Yamaha, Line 6, Digitech, Casio, BOSS, Zoom, Shure, Senheiser, Samson, Roland, PreSonus, Native Instruments, Mackie, M-Audio, Korg, Focusrite, Blue Microphones, Crown Amplifiers, AKG, AKAI, Behringer, live sound equipment, guitars, drums, keyboards, dj equipment nyc, musical instruments, dj equipment brooklyn, sound systems, mic preamp, protools, roland keyboard, studio headphones, fender guitar, studio monitors, midi interface, keyboard stand, usb audio interface, electric guitar, audio interface, pro tools, mackie, music gear, drum sets, amplifiers, microphones, speakers, music software, dj lighting, piano keyboards, music instruments, denon, pioneer, vestax, m-audio, computer dj, tc electronic, tc helicon, korg, audio mixers, audio cables, install sound equipment, pro audio, pro audio gear, Pro Audio Gear NYC, live sound equipment, NY, NYC, hk audio, stage light, theater light, dmx controller, LED display, LED curtain, Moving heads, led moving heads, led par, Co2 jet, Cannon Co2 gun, Co2 confetti, led, led strip, fog fluid, laser, USB DMX, club lighting, LED screen, subwoofers, speakers, light for bar, American dj light, chauvet, elation, martin, RGB LED, party light, RGBW, strobe light, foam machine, snow machine, Dry Ice, bubble machine, video screen, pa, rcf, jbl vertec, serato, tractor, numark, turntable, qsc, vestax, rane, cd mp3 players, graphic equalizers, powered speakers, lighting truss, wireless mic, lighting cable, wireless mic systems, in ear monitors, electronic drum kit, balanced cables, di, rack case, NYC, NY, Brooklyn, Queens, elation, controller, console, dmx512, dmx 512, chauvet    ",https://newyork.craigslist.org/brk/ele/d/used-14ft-lighting-crank/6498121540.html,125.0,USED 14ft Lighting Crank Truss Stand
2018-02-26 15:58:00,"This CO2 Jet device can create amazing effects by ejecting a 5-8m High white gas column.
It is suitable for big concert, fashion show and big disco.

The hose connector can adapt to every CO2 tank!

DMX512 control and MANUAL control

Spray Height: 5m-8m

PECKAGE INCLUDE:
1- CO2 JET
1- XLR CABLE
1- HOSE (ABOUT 20FT)

Packing: 31*30*28cm
Voltage: AC110
Power: 200W

350$ Cash only

Text me please at  show contact info



Stage Effect Light, CO2 jet machine, CO2 Column Machine
NEW | CANNON Co2 Jet | DMX 512 Switchable | SPECIAL EFFECTS | FOG
uplight, up light, up lighting, uplighting, lighting, moving head, led, dmx, dmx cable, xlr, spot, strobe, snow, speaker, subwoofer, jbl, dj, audio, pro, sound, pa, stx, crown, prx, mrx, audio, lighting, light, sound, pa, video, led, moving head, speaker, cable, xlr, rcf, screen, madrix, mixer, controller, midi, monitors, microphone, flash, strobe, cd, tractor, console, serato, numark, jbl, m-audio, Pro, FireWire, Microphone, fog, haze, cool, Studio Recording Equipment, DJ Equipment, Music Instruments, Pro Audio Equipment, Stereo Systems, Stage Lighting, Pioneer, Numark, Gemini, JBL, Yamaha, Line 6, Digitech, Casio, BOSS, Zoom, Shure, Senheiser, Samson, Roland, PreSonus, Native Instruments, Mackie, M-Audio, Korg, Focusrite, Blue Microphones, Crown Amplifiers, AKG, AKAI, Behringer, live sound equipment, guitars, drums, keyboards, dj equipment nyc, musical instruments, dj equipment brooklyn, sound systems, mic preamp, protools, roland keyboard, studio headphones, fender guitar, studio monitors, midi interface, keyboard stand, usb audio interface, electric guitar, audio interface, pro tools, mackie, music gear, drum sets, amplifiers, microphones, speakers, music software, dj lighting, piano keyboards, music instruments, denon, pioneer, vestax, m-audio, computer dj, tc electronic, tc helicon, korg, audio mixers, audio cables, install sound equipment, pro audio, pro audio gear, Pro Audio Gear NYC, live sound equipment, NY, NYC, hk audio, stage light, theater light, dmx controller, LED display, LED curtain, Moving heads, led moving heads, led par, Co2 jet, Cannon Co2 gun, Co2 confetti, led, led strip, fog fluid, laser, USB DMX, club lighting, LED screen, subwoofers, speakers, light for bar, American dj light, chauvet, elation, martin, RGB LED, party light, RGBW, strobe light, foam machine, snow machine, Dry Ice, bubble machine, video screen, pa, rcf, jbl vertec, serato, tractor, numark, turntable, qsc, vestax, rane, cd mp3 players, graphic equalizers, powered speakers, lighting truss, wireless mic, lighting cable, wireless mic systems, in ear monitors, electronic drum kit, balanced cables, di, rack case, NYC, NY, Brooklyn, Queens, elation, controller, console, dmx512, dmx 512, chauvet    ",https://newyork.craigslist.org/brk/ele/d/new-cannon-co2-jet-dmx-512/6498121833.html,350.0,NEW | CANNON Co2 Jet | DMX 512 Switchable | SPECIAL EFFECTS | FOG
2018-02-26 15:58:00,"Aluminum Truss Clamps Fits Chauvet goal post and Arch | Global TRUSS

Have more then one if you need.
$7.5$ in cash (for each unit)
Text me please at  show contact info


Features: 

- Weight limit: 165 lbs 
- 360 degree clamp that wraps around truss tubing 
- Aluminum alloy material 
- Security and stability 

Specifications: 

- Material: Aluminum Alloy 
- Fit Pipe Diameter: 32-35mm 
- Threaded Bolt: 9.6mm 
- Width: 30mm 
- Load Capacity: 1 - 75kg / 1 - 165lb 
- Size: 10*6.5*3cm / 3.9*2.5*1.1 inch 
- Gross Weight: 134g 

uplight, up light, up lighting, uplighting, lighting, moving head, led, dmx, dmx cable, xlr, spot, strobe, snow, speaker, subwoofer, jbl, dj, audio, pro, sound, pa, stx, crown, prx, mrx, audio, lighting, light, sound, pa, video, led, moving head, speaker, cable, xlr, rcf, screen, madrix, mixer, controller, midi, monitors, microphone, flash, strobe, cd, tractor, console, serato, numark, jbl, m-audio, Pro, FireWire, Microphone, fog, haze, cool, Studio Recording Equipment, DJ Equipment, Music Instruments, Pro Audio Equipment, Stereo Systems, Stage Lighting, Pioneer, Numark, Gemini, JBL, Yamaha, Line 6, Digitech, Casio, BOSS, Zoom, Shure, Senheiser, Samson, Roland, PreSonus, Native Instruments, Mackie, M-Audio, Korg, Focusrite, Blue Microphones, Crown Amplifiers, AKG, AKAI, Behringer, live sound equipment, guitars, drums, keyboards, dj equipment nyc, musical instruments, dj equipment brooklyn, sound systems, mic preamp, protools, roland keyboard, studio headphones, fender guitar, studio monitors, midi interface, keyboard stand, usb audio interface, electric guitar, audio interface, pro tools, mackie, music gear, drum sets, amplifiers, microphones, speakers, music software, dj lighting, piano keyboards, music instruments, denon, pioneer, vestax, m-audio, computer dj, tc electronic, tc helicon, korg, audio mixers, audio cables, install sound equipment, pro audio, pro audio gear, Pro Audio Gear NYC, live sound equipment, NY, NYC, hk audio, stage light, theater light, dmx controller, LED display, LED curtain, Moving heads, led moving heads, led par, Co2 jet, Cannon Co2 gun, Co2 confetti, led, led strip, fog fluid, laser, USB DMX, club lighting, LED screen, subwoofers, speakers, light for bar, American dj light, chauvet, elation, martin, RGB LED, party light, RGBW, strobe light, foam machine, snow machine, Dry Ice, bubble machine, video screen, pa, rcf, jbl vertec, serato, tractor, numark, turntable, qsc, vestax, rane, cd mp3 players, graphic equalizers, powered speakers, lighting truss, wireless mic, lighting cable, wireless mic systems, in ear monitors, electronic drum kit, balanced cables, di, rack case, NYC, NY, Brooklyn, Queens, elation, controller, console, dmx512, dmx 512, chauvet, TRUSS, GLOBAL TRUSS, TRUSST, TRUSS CLAMP
",https://newyork.craigslist.org/lgi/for/d/aluminum-truss-clamps-fits/6498216279.html,7.0,Aluminum Truss Clamps Fits Chauvet goal post and Arch | Global TRUSS
2018-02-26 15:58:00,"400W Smoke Fog Effect Machine Fogger UpSpray With Wired Remote Control

Have more then one if you need.
$30 in cash (for each unit)
Text me please at  show contact info


100% Brand New.
Material: Metal
Color: Black
Size:8.9 x 4.3 x 4.6inch (L x W x H)
Voltage: AC110V
Power: 400W
Fuse: 10A
Pot Capacity: 0.3L
Pump: NSP-12A
Amount of smoke: 3000cuft/min
Warm-up time: 6 min
Sustained smoke time: 40-50s
Smoke Distance: 10ft
Wire Distance: 15ft
Applies to: Stage, Wedding, KTV, Disco, Party
Compact, lightweight fog machine emits thick bursts of water-based fog to enhance any light show.




uplight, up light, up lighting, uplighting, lighting, moving head, led, dmx, dmx cable, xlr, spot, strobe, snow, speaker, subwoofer, jbl, dj, audio, pro, sound, pa, stx, crown, prx, mrx, audio, lighting, light, sound, pa, video, led, moving head, speaker, cable, xlr, rcf, screen, madrix, mixer, controller, midi, monitors, microphone, flash, strobe, cd, tractor, console, serato, numark, jbl, m-audio, Pro, FireWire, Microphone, fog, haze, cool, Studio Recording Equipment, DJ Equipment, Music Instruments, Pro Audio Equipment, Stereo Systems, Stage Lighting, Pioneer, Numark, Gemini, JBL, Yamaha, Line 6, Digitech, Casio, BOSS, Zoom, Shure, Senheiser, Samson, Roland, PreSonus, Native Instruments, Mackie, M-Audio, Korg, Focusrite, Blue Microphones, Crown Amplifiers, AKG, AKAI, Behringer, live sound equipment, guitars, drums, keyboards, dj equipment nyc, musical instruments, dj equipment brooklyn, sound systems, mic preamp, protools, roland keyboard, studio headphones, fender guitar, studio monitors, midi interface, keyboard stand, usb audio interface, electric guitar, audio interface, pro tools, mackie, music gear, drum sets, amplifiers, microphones, speakers, music software, dj lighting, piano keyboards, music instruments, denon, pioneer, vestax, m-audio, computer dj, tc electronic, tc helicon, korg, audio mixers, audio cables, install sound equipment, pro audio, pro audio gear, Pro Audio Gear NYC, live sound equipment, NY, NYC, hk audio, stage light, theater light, dmx controller, LED display, LED curtain, Moving heads, led moving heads, led par, Co2 jet, Cannon Co2 gun, Co2 confetti, led, led strip, fog fluid, laser, USB DMX, club lighting, LED screen, subwoofers, speakers, light for bar, American dj light, chauvet, elation, martin, RGB LED, party light, RGBW, strobe light, foam machine, snow machine, Dry Ice, bubble machine, video screen, pa, rcf, jbl vertec, serato, tractor, numark, turntable, qsc, vestax, rane, cd mp3 players, graphic equalizers, powered speakers, lighting truss, wireless mic, lighting cable, wireless mic systems, in ear monitors, electronic drum kit, balanced cables, di, rack case, NYC, NY, Brooklyn, Queens, elation, controller, console, dmx512, dmx 512, chauvet    ",https://newyork.craigslist.org/lgi/ele/d/400w-fog-machine-with-wired/6498216668.html,30.0,400W Fog Machine With Wired/Wireless Remote Control
